address,city,date,id,injured,killed,lat,lng,source,state
300 block of E Soyers St,Orange Grove,4/24/2020,1665380,0,0,35.83272,-80.836455,https://www.alicetx.com/news/20200423/teens-arrested-in-connection-with-shots-fired-calls,Texas
100 South Sunnyside Rd,Haysville,4/24/2020,1665278,0,2,37.563231,-97.336699,https://www.kansas.com/news/local/crime/article242271901.html#adnrb=900000,Kansas
Willowbrooke Dr and Point Coupee Pl,New Orleans,4/24/2020,1666169,1,0,36.018775,-86.123475,https://www.fox8live.com/2020/04/24/nopd-one-man-injured-after-new-orleans-east-shooting/,Louisiana
Tripptown Road,Hiram,4/24/2020,1665718,0,1,43.839053,-70.878828,https://bangordailynews.com/2020/04/25/news/western-maine/police-involved-in-standoff-in-oxford-county/,Maine
2400 block of Coleman St,Saint Louis,4/24/2020,1665545,0,1,38.650427,-90.221696,https://www.stltoday.com/news/local/crime-and-courts/woman-slain-in-jeff-vander-lou-neighborhood-of-st-louis/article_ddd4de59-87e2-5abc-9f30-7cc38351d70c.html,Missouri
1215 NE Quincy St,Topeka,4/24/2020,1665575,0,1,39.0717173,-95.6633768,https://www.wibw.com/content/news/Topeka-murder-suspect-arrested-in-California-570456561.html,Kansas
2900 block of Villa Sur Trail,Dallas,4/24/2020,1666141,0,1,32.854815,-96.665337,https://www.dallasnews.com/news/crime/2020/04/26/man-faces-manslaughter-charge-after-fatal-shooting-in-far-east-dallas/,Texas
4012 24th St N,Birmingham,4/24/2020,1665580,1,1,33.5614844,-86.8232873,https://www.waff.com/2020/04/24/birmingham-officer-shot-outside-restaurant-friday-morning/,Alabama
3300 block of Willowcrest Dr,North Richland Hills,4/24/2020,1665188,1,1,32.809464,-97.252728,https://www.wfaa.com/article/news/local/north-richland-hills-teen-arrested-on-capital-murder-charge/287-7573c7aa-d639-4c64-bba6-854256b6015e,Texas
4875 Sunnyvale St,Dallas,4/24/2020,1666145,1,0,32.6958371,-96.7727618,https://www.wfaa.com/article/news/local/man-36-allegedly-admitted-to-shooting-victim-at-williams-fried-chicken-in-dallas/287-081312bb-9732-4952-8bce-5525f13215cd,Texas
7800 block of Melvin Ave,Reseda,4/24/2020,1665831,1,0,34.1792071,-118.5600367,https://mynewsla.com/crime/2020/04/24/man-sustains-gunshot-wound-to-a-leg-in-accidental-shooting/,California
11400 block of Dennis Rd,Dallas,4/24/2020,1666135,3,0,32.903951,-96.881266,https://www.wfaa.com/article/news/local/3-injured-after-confrontation-ends-in-shooting-dallas-police-say/287-fc0508c7-a766-45c5-8ff8-7785e6020ba1,Texas
9000 block of Falcon Glen Ct,Bristow,4/24/2020,1667264,0,0,40.22052,-79.493179,https://www.princewilliamtimes.com/news/police-woodbridge-man-arrested-after-shooting-himself-in-the-leg/article_f8ea4416-88b1-11ea-b366-9fb1756106af.html,Virginia
2300 block of St Augustine Dr,Dallas,4/24/2020,1664973,0,0,35.83272,-80.836455,https://www.dallasnews.com/news/2020/04/24/shots-fired-as-officers-chase-suspects-in-home-invasion-dallas-police-say/,Texas
14280 Gardner Manor Pl,Gainesville,4/24/2020,1667256,0,0,38.7965278,-77.6189981,https://www.princewilliamtimes.com/news/police-woodbridge-man-arrested-after-shooting-himself-in-the-leg/article_f8ea4416-88b1-11ea-b366-9fb1756106af.html,Virginia
1000 block of Fox Creek Rd,Carlotta,4/24/2020,1666566,1,0,35.782955,-80.922985,https://www.times-standard.com/2020/04/24/sheriffs-office-investigating-shooting-of-man-in-carlotta-area/,California
1500 block of Delta Ave,Nashville,4/24/2020,1666107,1,1,36.177806,-86.79566,https://www.newschannel5.com/news/man-shot-killed-overnight-in-nashville-police-investigating,Tennessee
CA-29 and CA-221,Napa,4/24/2020,1665461,0,1,38.302047,-122.3032423,https://sanfrancisco.cbslocal.com/2020/04/26/identity-man-shot-deputy-napa-county-airport/,California
4900 block of Halifax Rd,Temple City,4/24/2020,1665426,0,1,34.093801,-118.040212,https://mynewsla.com/crime/2020/04/26/man-52-arrested-on-suspicion-of-murder-in-shooting-of-father-2/,California
4300 block of N 84th St,Milwaukee,4/24/2020,1665351,1,0,43.095396,-88.017327,https://twitter.com/MilwaukeePolice/status/1253781906174496768,Wisconsin
4714 Ward St,Houston,4/24/2020,1664933,1,3,29.688232,-95.349975,https://www.chron.com/news/houston-texas/houston/article/Houston-man-charged-after-3-killed-during-15231871.php,Texas
Jim Jam Rd,Mc Lain (Benndale),4/24/2020,1667193,2,0,35.226283,-85.167045,https://www.sunherald.com/news/local/crime/article242330136.html,Mississippi
S E Loop 410 and Roosevelt Ave,San Antonio,4/24/2020,1669531,0,0,35.832853,-80.836153,https://www.mysanantonio.com/news/local/article/Affidavit-Man-arrested-for-attempting-to-shoot-15234409.php,Texas
Aultman Dr and Banashee Cir,Orangeburg,4/24/2020,1666480,1,0,35.795153,-80.832621,https://thetandd.com/news/local/crime-and-courts/man-shot-in-possible-family-dispute-in-orangeburg/article_e213fad6-a356-5638-9e58-acd76f2b0d8a.html,South Carolina
2700 block of Catalina Ave,Charlotte,4/24/2020,1664944,0,1,35.251582,-80.819215,https://www.wsoctv.com/news/local/man-critically-injured-north-charlotte-shooting-police-say/CJ3JBQ5JR5DL7NBYOT7X7JQAQI/,North Carolina
202 Caldwell Ln,Clarksville,4/24/2020,1665513,1,0,36.5038389,-87.3456615,https://www.wsmv.com/news/man-charged-in-april-shooting/article_9249248c-8b29-11ea-b042-bb2466f3e10f.html,Tennessee
Miller Hill Rd,Lenoir,4/24/2020,1665160,0,1,35.8729259,-81.5765316,https://www.wcnc.com/article/news/crime/caldwell-county-officer-involved-shooting/275-8ddcc545-82ea-40db-b799-cdbca519cb2a,North Carolina
1900 block of Alice Dr,Lexington,4/24/2020,1666096,0,1,38.08913,-84.5041,https://www.lex18.com/lexington-police-investigating-reported-break-in-turned-shooting,Kentucky
1930 W Sunset Blvd,Saint George,4/24/2020,1666065,0,0,37.1230739,-113.6247651,https://www.stgeorgeutah.com/news/archive/2020/04/24/cdr-police-arrest-man-brandishing-gun-outside-st-george-dollar-tree-pizza-hut/#.XqSsPc0ViM8,Utah
573 Fork Retch Ct,Mullins,4/24/2020,1665310,0,0,35.799825,-80.865594,https://www.wmbfnews.com/2020/05/10/man-arrested-charged-after-over-dozen-guns-stolen-wildlife-refuge-mullins/,South Carolina
Turner Rd,Florence,4/24/2020,1665307,0,0,34.174802,-79.738884,https://wpde.com/news/local/deputies-investigating-possible-shooting-in-florence-county,South Carolina
1800 block of Buckner St,Richmond,4/24/2020,1665463,1,1,36.143173,-86.08068,https://www.nbc12.com/2020/04/24/police-investigating-after-double-shooting-henrico/,Virginia
Wheeler Rd SE and Southern Ave SE,Washington,4/24/2020,1665292,2,0,38.8369932,-76.9933735,https://twitter.com/alanhenney/status/1253743453923614722,District of Columbia
9245 Parkway E,Birmingham,4/24/2020,1666877,0,1,33.5874678,-86.6998714,https://www.cbs42.com/news/crime/arrest-made-in-shell-gas-station-homicide-in-east-birmingham/,Alabama
R St,Anderson,4/24/2020,1666020,1,0,34.5254493,-82.4886936,https://www.foxcarolina.com/investigations/deputies-victim-shot-in-arm-in-anderson-not-assisting-with-investigation/article_e3afe424-867d-11ea-b1a8-47f58028b27f.html,South Carolina
8893 Stevensville-Baroda Rd,Baroda,4/24/2020,1666018,0,0,41.9583871,-86.4858112,https://www.heraldpalladium.com/news/baroda-man-jailed-after-shooting/article_71e1d7d4-526f-5dba-a3e9-e86ad4968b7f.html,Michigan
100 Block of Blvd NE,Atlanta,4/24/2020,1666437,1,0,36.018999,-86.124069,https://www.ajc.com/news/crime--law/gbi-investigates-officer-involved-shootings-weekend/TCHjZjk4OVy1Rayyxyz7JI/,Georgia
1900 Block of Boone Rd,Adel,4/24/2020,1666435,0,1,35.49057,-79.693,https://www.ajc.com/news/crime--law/gbi-investigates-officer-involved-shootings-weekend/TCHjZjk4OVy1Rayyxyz7JI/,Georgia
346 Mc Math Mill Rd,Americus,4/24/2020,1666433,1,0,35.801817,-80.890608,https://www.ajc.com/news/crime--law/gbi-investigates-officer-involved-shootings-weekend/TCHjZjk4OVy1Rayyxyz7JI/,Georgia
515 W Michigan Ave,Battle Creek,4/24/2020,1666008,0,0,42.3269517,-85.2007735,https://www.battlecreekenquirer.com/story/news/2020/04/25/police-fire-3-shootings-possibly-related-but-no-one-hurt-battle-creek/3025841001/,Michigan
E Lasalle Ave and N Eddy St,South Bend,4/24/2020,1665256,0,1,41.6791166,-86.2485835,https://www.wndu.com/content/news/Police-identify-man-killed-in-overnight-shooting-569925651.html,Indiana
10000 block of Aurora,Detroit,4/24/2020,1665394,1,0,42.372096,-83.158666,https://www.wxyz.com/news/police-investigate-food-delivery-driver-shot-in-detroit,Michigan
1961 Scotton Rd,Staley,4/24/2020,1667947,0,0,35.776207,-80.887492,https://www.courier-tribune.com/news/20200428/felon-charged-with-having-weapons,North Carolina
Glenwood Ave and Ravine Ave,Yonkers,4/24/2020,1665975,1,0,40.949328,-73.897029,https://twitter.com/YonkersVoice/status/1253784941600661506,New York
242 Coleridge Rd,Asheboro,4/24/2020,1665174,3,1,35.7057538,-79.7954506,https://www.courier-tribune.com/news/20200428/police-arrest-third-man-in-fatal-asheboro-shooting,North Carolina
800 Leisure Lake Dr,Warner Robins,4/24/2020,1665966,1,0,32.5855267,-83.6305977,https://www.11alive.com/article/news/crime/warner-robins-woman-shot/85-770cb0da-ca91-4a15-8df3-10d83204a9cb,Georgia
15552 Herriman Blvd,Noblesville,4/24/2020,1665952,1,0,40.0150391,-86.0041827,https://www.indystar.com/story/news/local/hamilton-county/noblesville/2020/04/25/hamilton-county-crime-noblesville-shooting-leads-arrest/3026854001/,Indiana
1800 block of Ernest Finney Ave,Conway,4/24/2020,1668669,1,0,44.333717,-85.246605,https://wpde.com/news/local/13-year-old-charged-with-3-counts-of-attempted-murder-in-conway-police-say,South Carolina
Goodwin Road,Orangeburg,4/24/2020,1667883,1,0,33.4642297,-80.8504195,https://thetandd.com/news/local/crime-and-courts/orangeburg-county-sheriff-s-office-report-18-year-old-shot-during-attempted-robbery/article_3b593037-09e7-5ac9-8a8d-bba8b078e53e.html,South Carolina
Ward Ave and Puritan Ave,Detroit,4/24/2020,1665250,0,0,42.385748,-83.172999,https://www.facebook.com/TheDetroitScanner/posts/3278931765464189,Michigan
19100 block of Stahelin Ave,Detroit,4/24/2020,1665249,0,0,42.42999,-83.227668,https://www.facebook.com/TheDetroitScanner/posts/3278994265457939,Michigan
3233 Diplomat Dr,Fort Wayne,4/24/2020,1665735,4,0,41.0504021,-85.0955932,https://www.journalgazette.net/news/local/police-fire/20200429/fight-threats-preceded-shooting-of-4,Indiana
515 George Wallace Dr,Gadsden,4/24/2020,1665853,0,1,34.0013106,-85.9951988,https://www.gadsdentimes.com/news/20200425/one-dead-in-east-gadsden-shooting?rssfeed=true,Alabama
411 Court St,Albert Lea,4/24/2020,1667016,0,0,35.799864,-80.86744,https://www.albertleatribune.com/2020/04/police-investigating-gunshots-fired-and-other-reports/,Michigan
7415 Northside Dr,North Charleston,4/24/2020,1667861,1,0,32.9354456,-80.050242,https://www.live5news.com/2020/04/27/investigators-charge-man-north-charleston-shooting/,South Carolina
2600 block of Montana Ave,Cincinnati,4/24/2020,1665821,1,0,39.1500042,-84.589976,https://www.wcpo.com/news/local-news/hamilton-county/cincinnati/westwood/one-injured-in-friday-night-westwood-shooting,Ohio
Battelle Ave and E Woodward Heights Blvd,Hazel Park,4/24/2020,1665235,0,0,42.468811,-83.1010296,https://www.theoaklandpress.com/news/copscourts/hazel-park-police-officer-fires-shots-in-fleeing-suspect-incident/article_673a8534-8ca4-56ac-8073-b7e8983157c2.html,Michigan
2300 block of N Arden Ave,San Bernardino,4/24/2020,1666378,0,1,35.828753,-80.781778,https://www.pe.com/2020/04/25/man-shot-in-san-bernardino-dies-at-hospital-suspect-sought/,California
3436 Adams Ave,San Diego,4/24/2020,1665231,0,0,32.763577,-117.119159,https://timesofsandiego.com/crime/2020/04/24/man-opens-fire-on-people-in-normal-heights-7-eleven-parking-lot-no-one-hurt/,California
500 block of 80th Ave N,Saint Petersburg,4/24/2020,1665809,0,1,27.8451484,-82.6406508,https://www.wfla.com/news/pinellas-county/shooting-investigation-underway-in-st-petersburg/,Florida
I-75,Sarasota (county),4/24/2020,1665225,0,0,27.3364347,-82.5306527,https://www.heraldtribune.com/news/20200424/fhp-man-arrested-after-pointing-gun-at-car-on-i-75-in-sarasota,Florida
Lisbon Place,Sarasota,4/24/2020,1665804,1,0,27.296886,-82.515007,https://www.mysuncoast.com/2020/04/24/shooting-sends-one-person-hospital-sarasota-county/,Florida
Santa Clara St,Fresno,4/24/2020,1666373,1,0,36.723664,-119.7921212,https://abc30.com/man-shot-in-leg-in-downtown-fresno-expected-to-survive-/6128930/,California
670 E Union St,Waterloo,4/24/2020,1665774,1,0,41.4367883,-85.017732,https://journalgazette.net/article/20200425/WEB/200429929,Indiana
NW 22nd Ave and NW 54th St,Miami,4/24/2020,1665009,1,0,25.8204588,-80.2324554,https://wsvn.com/news/local/3-in-custody-3-at-large-following-police-involved-shooting-in-miami/,Florida
3100 block of Edgewood Ave W,Jacksonville,4/24/2020,1665211,0,0,30.3904542,-81.6800937,https://www.firstcoastnews.com/article/news/crime/shooting-reported-in-edgewood-area/77-5ef27857-7951-445d-9058-aa26abc37f6c,Florida
12000 block of Tropic Dr E,Jacksonville,4/24/2020,1665772,0,1,30.3244569,-81.4834882,https://www.firstcoastnews.com/article/news/crime/man-arrested-charged-with-murder-in-arlington/77-4e7a4e0f-e269-4da5-985e-851bcfd6723c,Florida
6243 S Drexel Ave,Chicago,4/24/2020,1664929,1,0,41.780995,-87.6040096,https://www.nbcchicago.com/news/local/5-year-old-boy-accidentally-shoots-self-in-woodlawn/2261179/,Illinois
8124 W Lakeshore Dr,Ethel,4/24/2020,1673639,0,1,35.824753,-80.924069,https://kadn.com/two-arrested-for-fatal-shooting-mobile-home-fire-in-e-feliciana-possibly-connected-to-second-death/,Louisiana
124 College St,Lewiston,4/24/2020,1665676,1,0,44.1019062,-70.2104573,https://bangordailynews.com/2020/04/25/news/lewiston-auburn/report-man-arrested-after-shooting-woman-through-window-in-lewiston/,Maine
1000 block of Mariposa Ave,Rodeo,4/24/2020,1666360,0,1,35.801817,-80.890608,https://www.eastbaytimes.com/2020/04/25/san-pablo-man-shot-and-killed-in-rodeo-suspect-at-large/,California
1900 block of Belair Rd,Baltimore,4/24/2020,1666358,1,0,39.3128625,-76.5843221,https://www.wmar2news.com/news/crime-checker/baltimore-city-crime/man-shot-multiple-times-friday-afternoon-in-east-baltimore,Maryland
1500 block of Daisey Bell Ln,Houston,4/24/2020,1666930,1,0,29.947312,-95.447675,https://www.chron.com/news/houston-texas/article/Man-arrested-after-threatening-ex-girlfriend-with-15228755.php?utm_campaign=CMS%20Sharing%20Tools%20(Desktop)&utm_source=t.co&utm_medium=referral,Texas
19023 International Blvd,Seattle (Seatac),4/24/2020,1665062,0,1,35.984287,-86.073959,https://www.seattlepi.com/news/article/16-year-old-arrested-in-fatal-shooting-after-15230882.php,Washington
14th St NW and R St NW,Washington,4/24/2020,1666347,0,0,38.922428,-77.03201,https://www.popville.com/2020/04/double-shooting-dc-sw/,District of Columbia
600 block of Kling St,Akron,4/24/2020,1665165,0,0,41.065817,-81.51161,https://fox8.com/news/akron-police-investigate-whether-home-was-targeted-in-shooting/,Ohio
1600 block of Havasupai Dr,Bullhead City,4/24/2020,1668560,0,0,35.091367,-114.5823636,https://www.facebook.com/mohavevalleydailynews/posts/3230425413655073,Arizona
1200 block of Eden St,Elkhart,4/24/2020,1665720,1,0,41.676091,-85.965247,https://www.wndu.com/content/news/Police-searching-for-suspects-after-two-overnight-shootings-in-Elkhart-569949321.html,Indiana
Louise Harris Dr and Unwin Rd,Cleveland,4/24/2020,1666255,1,1,41.4952486,-81.6534621,https://www.cleveland.com/crime/2020/04/two-15-year-old-boys-shot-in-clevelands-central-neighborhood-ems-says.html,Ohio
Lincoln St,Boston,4/24/2020,1665714,1,0,42.3526369,-71.05796,https://whdh.com/news/police-investigating-hyde-park-shooting-that-left-man-injured/,Massachusetts
15500 block of Herriman Blvd,Noblesville,4/24/2020,1666309,1,0,40.0139816,-86.0043035,https://fox59.com/news/police-arrest-man-in-noblesville-shooting-investigation/,Indiana
N/A,Tahlequah,4/24/2020,1666177,0,1,35.91537,-94.969956,https://ktul.com/news/local/tahlequah-police-man-shoots-kills-another-man-after-altercation,Oklahoma
4700 S St Lawrence,Chicago,4/24/2020,1665699,1,0,36.037143,-86.133258,https://heyjackass.com/,Illinois
4300 block of SW Lincolnshire Rd,Topeka,4/24/2020,1665084,1,0,38.988719,-95.769349,https://www.wibw.com/content/news/Person-injured-Friday-morning-in-accidental-shooting-in-southwest-Topeka-569919181.html,Kansas
N/A,Glastonbury,4/24/2020,1670589,0,0,41.7123218,-72.608146,https://www.courant.com/breaking-news/hc-br-glastonbury-teen-handgun-marijuana-arrest-20200501-syjpa5eckbhuxepwbi3tjmq4qe-story.html,Connecticut
1200 block of S Emerson Ave,Indianapolis,4/24/2020,1665071,1,0,39.6933942,-86.0824761,https://www.wishtv.com/news/crime-watch-8/1-in-serious-condition-after-eastside-shooting/,Indiana
7600 S Euclid Ave,Chicago,4/24/2020,1665680,1,0,41.7568787,-87.5775731,https://heyjackass.com/,Illinois
800 block of W Harwood Rd,Hurst,4/24/2020,1667548,0,0,32.849153,-97.173137,https://www.star-telegram.com/news/local/crime/article242321711.html,Texas
11400 S Halsted St,Chicago,4/24/2020,1665674,1,0,41.6860804,-87.6422922,https://heyjackass.com/,Illinois
Brooks St,Bridgeport,4/24/2020,1665042,0,0,41.1924628,-73.1794008,https://www.doingitlocal.com/2020/04/bridgeport-news-shots-fired-243/,Connecticut
200 block of E Garfield Blvd,Chicago,4/24/2020,1665440,0,1,41.7950571,-87.6203455,https://chicago.suntimes.com/crime/2020/4/24/21235514/washington-park-homicide-man-shot-garfield-gun-violence,Illinois
1310 Utility Rd,Huntsville,4/24/2020,1667631,0,0,35.83272,-80.836455,https://www.itemonline.com/news/local_news/police-blotter---4-24-26/article_5e5a7977-aced-57dc-91d0-c38619f4a4dc.html,Texas
N Loop E Fwy and Homestead Rd,Houston,4/24/2020,1664938,1,0,35.832853,-80.836153,https://abc13.com/7-people-shot-in-4-houston-shootings-overnight/6126661/,Texas
407 Oregon Ave NW,Warren,4/24/2020,1668431,0,0,41.2375606,-80.8431445,https://www.tribtoday.com/news/local-news/2020/04/bullet-holes-located-in-oregon-avenue-residence/,Ohio
Hermitage Avenue and Boudinot St,Trenton,4/24/2020,1665648,1,0,35.224212,-85.19617,https://www.rlsmedia.com/article/gunfire-strikes-male-trenton,New Jersey
2200 block of Westbend Parkway,New Orleans,4/24/2020,1665639,0,0,29.930981,-90.0197424,https://www.nola.com/news/crime_police/article_42239972-8685-11ea-8a98-475148ac0fbb.html,Louisiana
2200 block of Westbend Parkway,New Orleans,4/24/2020,1665636,1,1,29.930981,-90.0197424,https://www.nola.com/news/crime_police/article_42239972-8685-11ea-8a98-475148ac0fbb.html,Louisiana
900 block of McKinley Ave,Akron,4/24/2020,1667580,1,0,41.0564294,-81.4961564,https://www.beaconjournal.com/news/20200428/suspect-arrested-in-akron-shooting,Ohio
